ID,location,Species,pH,PPO4,TN,HCO3,width,depth,distance,coarsness,velocity,shade
455337_2011,NA,Platyhypnidium riparioides,8,0.04,2.19,1.3,<1-,0-30,1.492,0.7625,0.3-1.0,No shade
455350_2013,Mountain siliceous,Iris pseudacorus,7.16,0.06,2.6,1.06,1-2,0-30,4.697,0.55625,0.3-1.0,Largely shaded
455350_2013,Mountain siliceous,Ranunculus penicillatus,7.16,0.06,2.6,1.06,1-2,0-30,4.697,0.55625,0.3-1.0,Largely shaded
455404_2015,NA,Chiloscyphus polyanthos,7.8,0.058,1.4,1.28,2-5,30-100,10.244,0.68125,0.3-1.0,Largely shaded
455404_2015,NA,Fontinalis antipyretica,7.8,0.058,1.4,1.28,2-5,30-100,10.244,0.68125,0.3-1.0,Largely shaded
455600_2015,NA,Iris pseudacorus,8,0.152,1.5,1.64,2-5,0-30,10.529,0.68125,0.3-1.0,Slightly shaded
455908_2013,Mountain siliceous,Fontinalis antipyretica,7.83,0.03,1.1,1.21,1-2,0-30,5.829,0.60625,0.3-1.0,Half shaded
456007_2011,Mountain siliceous,Fontinalis antipyretica,7.7,0.29,2.13,1.79,2-5,0-30,7.765,0.6,0.3-1.0,Fully shaded
456007_2011,Mountain siliceous,Platyhypnidium riparioides,7.7,0.29,2.13,1.79,2-5,0-30,7.765,0.6,0.3-1.0,Fully shaded
456408_2015,Mountain siliceous,Chiloscyphus polyanthos,7.8,0.166,4.1,1.52,2-5,0-30,9.468,0.60625,0.3-1.0,Largely shaded
456706_2015,Mountain siliceous,Fontinalis antipyretica,7.7,0.046,2,0.99,2-5,0-30,NA,0.65625,0.3-1.0,Largely shaded
456706_2015,Mountain siliceous,Platyhypnidium riparioides,7.7,0.046,2,0.99,2-5,0-30,NA,0.65625,0.3-1.0,Largely shaded
456706_2015,Mountain siliceous,Amblystegium fluviatile,7.7,0.046,2,0.99,2-5,0-30,NA,0.65625,0.3-1.0,Largely shaded
457206_2015,Mountain siliceous,Iris pseudacorus,8.1,0.019,1.1,1.33,2-5,30-100,10.997,0.8375,0.3-1.0,Largely shaded
457206_2015,Mountain siliceous,Platyhypnidium riparioides,8.1,0.019,1.1,1.33,2-5,30-100,10.997,0.8375,0.3-1.0,Largely shaded
457504_2015,Mountain siliceous,Amblystegium fluviatile,8,0.02,1,1.63,5-10,0-30,19.096,0.81125,0.3-1.0,Slightly shaded
457504_2015,Mountain siliceous,Platyhypnidium riparioides,8,0.02,1,1.63,5-10,0-30,19.096,0.81125,0.3-1.0,Slightly shaded
457553_2015,Mountain siliceous,Fontinalis antipyretica,7.9,0.056,2,1.01,1-2,0-30,0.793,0.5125,0.3-1.0,Largely shaded
457553_2015,Mountain siliceous,Chiloscyphus polyanthos,7.9,0.056,2,1.01,1-2,0-30,0.793,0.5125,0.3-1.0,Largely shaded
457607_2013,Mountain siliceous,Caltha palustris,7.5,0.4,2.5,0.93,2-5,0-30,2.737,0.79375,0.3-1.0,Half shaded
457607_2013,Mountain siliceous,Fontinalis antipyretica,7.5,0.4,2.5,0.93,2-5,0-30,2.737,0.79375,0.3-1.0,Half shaded
457607_2013,Mountain siliceous,Platyhypnidium riparioides,7.5,0.4,2.5,0.93,2-5,0-30,2.737,0.79375,0.3-1.0,Half shaded
457670_2015,NA,Platyhypnidium riparioides,7.9,0.099,1.6,0.96,2-5,0-30,6.365,0.7125,0.3-1.0,Largely shaded
457905_2015,NA,Platyhypnidium riparioides,7.9,0.026,1.1,1.55,1-2,0-30,6.943,0.69875,0.3-1.0,Largely shaded
458200_2015,Mountain siliceous,Fontinalis antipyretica,7.7,0.081,1.9,1.09,1-2,0-30,3.282,0.8,0.3-1.0,Largely shaded
458200_2015,Mountain siliceous,Platyhypnidium riparioides,7.7,0.081,1.9,1.09,1-2,0-30,3.282,0.8,0.3-1.0,Largely shaded
459940_2010,Mountain siliceous,Caltha palustris,7.7,0.02,2,0.2,1-2,0-30,NA,0.59375,0.3-1.0,Slightly shaded
459940_2010,Mountain siliceous,Fontinalis antipyretica,7.7,0.02,2,0.2,1-2,0-30,NA,0.59375,0.3-1.0,Slightly shaded
460205_2017,Mountain siliceous,Ranunculus penicillatus,7.75,NA,NA,NA,2-5,30-100,NA,0.7,0.3-1.0,Slightly shaded
460801_2017,Mountain siliceous,Platyhypnidium riparioides,7.59,NA,NA,NA,10-20,30-100,NA,0.825,0.3-1.0,Largely shaded
460801_2017,Mountain siliceous,Chiloscyphus polyanthos,7.59,NA,NA,NA,10-20,30-100,NA,0.825,0.3-1.0,Largely shaded
460801_2017,Mountain siliceous,Fontinalis antipyretica,7.59,NA,NA,NA,10-20,30-100,NA,0.825,0.3-1.0,Largely shaded
460801_2017,Mountain siliceous,Amblystegium fluviatile,7.59,NA,NA,NA,10-20,30-100,NA,0.825,0.3-1.0,Largely shaded
460990_2017,Mountain siliceous,Fontinalis antipyretica,7.4,NA,NA,NA,2-5,0-30,7.828,0.73125,0.3-1.0,Largely shaded
460990_2017,Mountain siliceous,Chiloscyphus polyanthos,7.4,NA,NA,NA,2-5,0-30,7.828,0.73125,0.3-1.0,Largely shaded
461003_2017,Mountain siliceous,Fontinalis antipyretica,7.48,NA,NA,NA,1-2,30-100,5.649,0.575,0.3-1.0,Slightly shaded
461003_2017,Mountain siliceous,Ranunculus peltatus,7.48,NA,NA,NA,1-2,30-100,5.649,0.575,0.3-1.0,Slightly shaded
461003_2017,Mountain siliceous,Callitriche platycarpa,7.48,NA,NA,NA,1-2,30-100,5.649,0.575,0.3-1.0,Slightly shaded
461015_2017,Mountain siliceous,Chiloscyphus polyanthos,7.9,0.081,1.2,NA,1-2,0-30,3.031,0.725,0.3-1.0,Largely shaded
461015_2017,Mountain siliceous,Fontinalis antipyretica,7.9,0.081,1.2,NA,1-2,0-30,3.031,0.725,0.3-1.0,Largely shaded
461507_2010,NA,Veronica beccabunga,8,0.02,2,0.63,1-2,0-30,7.838,0.9125,0.3-1.0,No shade
461519_2017,Mountain siliceous,Chiloscyphus polyanthos,7.53,NA,NA,NA,2-5,0-30,6.261,0.74375,0.3-1.0,Largely shaded
461519_2017,Mountain siliceous,Fontinalis antipyretica,7.53,NA,NA,NA,2-5,0-30,6.261,0.74375,0.3-1.0,Largely shaded
461519_2017,Mountain siliceous,Platyhypnidium riparioides,7.53,NA,NA,NA,2-5,0-30,6.261,0.74375,0.3-1.0,Largely shaded
461908_2017,Mountain siliceous,Amblystegium fluviatile,7.9,0.13,1.5,NA,2-5,30-100,5.427,0.81875,0.3-1.0,Largely shaded
461908_2017,Mountain siliceous,Chiloscyphus polyanthos,7.9,0.13,1.5,NA,2-5,30-100,5.427,0.81875,0.3-1.0,Largely shaded
461908_2017,Mountain siliceous,Fontinalis antipyretica,7.9,0.13,1.5,NA,2-5,30-100,5.427,0.81875,0.3-1.0,Largely shaded
462469_2010,Mountain siliceous,Callitriche brutia,7.8,0.108,1.22,NA,5-10,30-100,17.754,0.75,0.1-0.3,Largely shaded
462469_2010,Mountain siliceous,Fontinalis antipyretica,7.8,0.108,1.22,NA,5-10,30-100,17.754,0.75,0.1-0.3,Largely shaded
462469_2010,Mountain siliceous,Ranunculus peltatus,7.8,0.108,1.22,NA,5-10,30-100,17.754,0.75,0.1-0.3,Largely shaded
462901_2019,NA,Amblystegium fluviatile,7.9,0.016,1.3,NA,5-10,30-100,30.62900085,0.78125,0.3-1.0,Half shaded
462901_2019,NA,Ranunculus penicillatus,7.9,0.016,1.3,NA,5-10,30-100,30.62900085,0.78125,0.3-1.0,Half shaded
462901_2019,NA,Fontinalis antipyretica,7.9,0.016,1.3,NA,5-10,30-100,30.62900085,0.78125,0.3-1.0,Half shaded
462901_2019,NA,Platyhypnidium riparioides,7.9,0.016,1.3,NA,5-10,30-100,30.62900085,0.78125,0.3-1.0,Half shaded
462901_2019,NA,Ranunculus fluitans,7.9,0.016,1.3,NA,5-10,30-100,30.62900085,0.78125,0.3-1.0,Half shaded
462901_2019,NA,Chiloscyphus polyanthos,7.9,0.016,1.3,NA,5-10,30-100,30.62900085,0.78125,0.3-1.0,Half shaded
463309_2015,Mountain siliceous,Potamogeton crispus,9,0.061,1.7,NA,20-30-,30-100,47.53,0.7125,0.1-0.3,Half shaded
463309_2015,Mountain siliceous,Ranunculus fluitans,9,0.061,1.7,NA,20-30-,30-100,47.53,0.7125,0.1-0.3,Half shaded
463309_2015,Mountain siliceous,Ranunculus penicillatus,9,0.061,1.7,NA,20-30-,30-100,47.53,0.7125,0.1-0.3,Half shaded
463358_2016,Mountain siliceous,Veronica beccabunga,8.1,NA,NA,NA,1-2,0-30,5.04,0.5625,0.3-1.0,No shade
463358_2016,Mountain siliceous,Fontinalis antipyretica,8.1,NA,NA,NA,1-2,0-30,5.04,0.5625,0.3-1.0,No shade
463358_2016,Mountain siliceous,Ranunculus peltatus,8.1,NA,NA,NA,1-2,0-30,5.04,0.5625,0.3-1.0,No shade
463401_2016,Mountain siliceous,Fontinalis antipyretica,7.6,NA,NA,NA,2-5,0-30,6.153,0.725,0.3-1.0,Fully shaded
463401_2016,Mountain siliceous,Platyhypnidium riparioides,7.6,NA,NA,NA,2-5,0-30,6.153,0.725,0.3-1.0,Fully shaded
463401_2016,Mountain siliceous,Chiloscyphus polyanthos,7.6,NA,NA,NA,2-5,0-30,6.153,0.725,0.3-1.0,Fully shaded
463401_2016,Mountain siliceous,Amblystegium fluviatile,7.6,NA,NA,NA,2-5,0-30,6.153,0.725,0.3-1.0,Fully shaded
463504_2016,Mountain siliceous,Fontinalis squamosa,7.9,NA,NA,NA,2-5,0-30,10.194,0.625,0.3-1.0,Largely shaded
463504_2016,Mountain siliceous,Fontinalis antipyretica,7.9,NA,NA,NA,2-5,0-30,10.194,0.625,0.3-1.0,Largely shaded
463504_2016,Mountain siliceous,Callitriche platycarpa,7.9,NA,NA,NA,2-5,0-30,10.194,0.625,0.3-1.0,Largely shaded
463504_2016,Mountain siliceous,Myriophyllum spicatum,7.9,NA,NA,NA,2-5,0-30,10.194,0.625,0.3-1.0,Largely shaded
463553_2016,Mountain siliceous,Fontinalis antipyretica,7.8,NA,NA,NA,1-2,0-30,4.229,0.75,0.3-1.0,Fully shaded
463553_2016,Mountain siliceous,Platyhypnidium riparioides,7.8,NA,NA,NA,1-2,0-30,4.229,0.75,0.3-1.0,Fully shaded
463553_2016,Mountain siliceous,Chiloscyphus polyanthos,7.8,NA,NA,NA,1-2,0-30,4.229,0.75,0.3-1.0,Fully shaded
463802_2016,Mountain siliceous,Glyceria fluitans,7.5,NA,NA,NA,1-2,0-30,8.594,0.65,0.3-1.0,Largely shaded
463802_2016,Mountain siliceous,Ranunculus peltatus,7.5,NA,NA,NA,1-2,0-30,8.594,0.65,0.3-1.0,Largely shaded
463802_2016,Mountain siliceous,Chiloscyphus polyanthos,7.5,NA,NA,NA,1-2,0-30,8.594,0.65,0.3-1.0,Largely shaded
463802_2016,Mountain siliceous,Fontinalis antipyretica,7.5,NA,NA,NA,1-2,0-30,8.594,0.65,0.3-1.0,Largely shaded
464200_2019,Mountain siliceous,Chiloscyphus polyanthos,7.6,0.013,1,NA,2-5,30-100,15.443,0.725,0.1-0.3,Fully shaded
464200_2019,Mountain siliceous,Fontinalis antipyretica,7.6,0.013,1,NA,2-5,30-100,15.443,0.725,0.1-0.3,Fully shaded
464200_2019,Mountain siliceous,Platyhypnidium riparioides,7.6,0.013,1,NA,2-5,30-100,15.443,0.725,0.1-0.3,Fully shaded
464259_2019,Mountain siliceous,Fontinalis antipyretica,7.7,0.013,1.3,NA,5-10,30-100,19.647,0.6875,0.3-1.0,Fully shaded
464259_2019,Mountain siliceous,Platyhypnidium riparioides,7.7,0.013,1.3,NA,5-10,30-100,19.647,0.6875,0.3-1.0,Fully shaded
464259_2019,Mountain siliceous,Amblystegium fluviatile,7.7,0.013,1.3,NA,5-10,30-100,19.647,0.6875,0.3-1.0,Fully shaded
464508_2016,Mountain siliceous,Platyhypnidium riparioides,7.5,NA,NA,NA,2-5,0-30,8.239,0.8375,0.1-0.3,Slightly shaded
464508_2016,Mountain siliceous,Chiloscyphus polyanthos,7.5,NA,NA,NA,2-5,0-30,8.239,0.8375,0.1-0.3,Slightly shaded
464508_2016,Mountain siliceous,Fontinalis antipyretica,7.5,NA,NA,NA,2-5,0-30,8.239,0.8375,0.1-0.3,Slightly shaded
464508_2016,Mountain siliceous,Ranunculus penicillatus,7.5,NA,NA,NA,2-5,0-30,8.239,0.8375,0.1-0.3,Slightly shaded
464703_2019,Mountain siliceous,Amblystegium fluviatile,8,0.022,1,NA,2-5,0-30,16.634,0.78125,0.1-0.3,Fully shaded
464703_2019,Mountain siliceous,Chiloscyphus polyanthos,8,0.022,1,NA,2-5,0-30,16.634,0.78125,0.1-0.3,Fully shaded
464703_2019,Mountain siliceous,Myosotis scorpioides,8,0.022,1,NA,2-5,0-30,16.634,0.78125,0.1-0.3,Fully shaded
464703_2019,Mountain siliceous,Veronica beccabunga,8,0.022,1,NA,2-5,0-30,16.634,0.78125,0.1-0.3,Fully shaded
465100_2013,Mountain siliceous,Chiloscyphus polyanthos,7.6,0.175,1,NA,5-10,30-100,13.12100063,0.95,0.3-1.0,Fully shaded
465100_2013,Mountain siliceous,Fontinalis antipyretica,7.6,0.175,1,NA,5-10,30-100,13.12100063,0.95,0.3-1.0,Fully shaded
465100_2013,Mountain siliceous,Platyhypnidium riparioides,7.6,0.175,1,NA,5-10,30-100,13.12100063,0.95,0.3-1.0,Fully shaded
465306_2016,NA,Chiloscyphus polyanthos,8,0.13,1.8,NA,5-10,0-30,22.19100032,0.73125,0.3-1.0,Fully shaded
465306_2016,NA,Fontinalis antipyretica,8,0.13,1.8,NA,5-10,0-30,22.19100032,0.73125,0.3-1.0,Fully shaded
465380_2016,Mountain siliceous,Platyhypnidium riparioides,8,0.14,2.6,NA,2-5,0-30,5.891,0.69375,0.1-0.3,Fully shaded
465604_2016,Mountain siliceous,Amblystegium fluviatile,8,0.16,5.9,NA,2-5,0-30,5.378999207,0.5375,>1.0,Fully shaded
465604_2016,Mountain siliceous,Fontinalis antipyretica,8,0.16,5.9,NA,2-5,0-30,5.378999207,0.5375,>1.0,Fully shaded
465604_2016,Mountain siliceous,Platyhypnidium riparioides,8,0.16,5.9,NA,2-5,0-30,5.378999207,0.5375,>1.0,Fully shaded
466104_2016,Mountain siliceous,Fontinalis antipyretica,7.7,0.039,1.7,NA,2-5,0-30,20.48500011,0.65625,0.3-1.0,Fully shaded
466700_2016,Mountain siliceous,Elodea canadensis,8,0.025,2.3,NA,<1-,0-30,7.592000002,0.6375,0.3-1.0,Largely shaded
466700_2016,Mountain siliceous,Fontinalis antipyretica,8,0.025,2.3,NA,<1-,0-30,7.592000002,0.6375,0.3-1.0,Largely shaded
467303_2013,NA,Fontinalis antipyretica,7.6,0.313,1.8,NA,2-5,0-30,8.053,0.6875,0.3-1.0,Fully shaded
470016_2016,NA,Myriophyllum spicatum,8.06,NA,NA,NA,1-2,0-30,5.306,0.25,0.03-0.1,Fully shaded
470016_2016,NA,Berula erecta,8.06,NA,NA,NA,1-2,0-30,5.306,0.25,0.03-0.1,Fully shaded
470016_2016,NA,Potamogeton crispus,8.06,NA,NA,NA,1-2,0-30,5.306,0.25,0.03-0.1,Fully shaded
471823_2013,Small lowland potamal,Veronica beccabunga,8,0.119,1.1,NA,2-5,0-30,3.553,0.33125,0.03-0.1,Fully shaded
500094_2012,NA,Callitriche stagnalis,7.8,0.18,1,NA,1-2,0-30,4.729,0.3625,<0.03,Slightly shaded
500094_2012,NA,Sparganium erectum,7.8,0.18,1,NA,1-2,0-30,4.729,0.3625,<0.03,Slightly shaded
500094_2012,NA,Iris pseudacorus,7.8,0.18,1,NA,1-2,0-30,4.729,0.3625,<0.03,Slightly shaded
501207_2012,Small lowland potamal,Lemna minor,7.4,0.54,2.4,NA,1-2,0-30,3.176,0.375,<0.03,No shade
501487_2017,Small lowland rhitrhal,Callitriche obtusangula,7.5,0.31,4,NA,1-2,0-30,18.89,0.31875,0.1-0.3,Largely shaded
501487_2017,Small lowland rhitrhal,Elodea nuttallii,7.5,0.31,4,NA,1-2,0-30,18.89,0.31875,0.1-0.3,Largely shaded
501487_2017,Small lowland rhitrhal,Iris pseudacorus,7.5,0.31,4,NA,1-2,0-30,18.89,0.31875,0.1-0.3,Largely shaded
501487_2017,Small lowland rhitrhal,Lemna minor,7.5,0.31,4,NA,1-2,0-30,18.89,0.31875,0.1-0.3,Largely shaded
501487_2017,Small lowland rhitrhal,Myosotis scorpioides,7.5,0.31,4,NA,1-2,0-30,18.89,0.31875,0.1-0.3,Largely shaded
501487_2017,Small lowland rhitrhal,Lemna minuta,7.5,0.31,4,NA,1-2,0-30,18.89,0.31875,0.1-0.3,Largely shaded
501487_2017,Small lowland rhitrhal,Sparganium erectum,7.5,0.31,4,NA,1-2,0-30,18.89,0.31875,0.1-0.3,Largely shaded
501487_2017,Small lowland rhitrhal,Spirodela polyrhiza,7.5,0.31,4,NA,1-2,0-30,18.89,0.31875,0.1-0.3,Largely shaded
501499_2017,Small lowland rhitrhal,Iris pseudacorus,7.7,0.91,9.1,NA,1-2,0-30,6.246,0.3,0.1-0.3,Largely shaded
501499_2017,Small lowland rhitrhal,Lemna minor,7.7,0.91,9.1,NA,1-2,0-30,6.246,0.3,0.1-0.3,Largely shaded
501499_2017,Small lowland rhitrhal,Lemna minuta,7.7,0.91,9.1,NA,1-2,0-30,6.246,0.3,0.1-0.3,Largely shaded
501499_2017,Small lowland rhitrhal,Myosotis scorpioides,7.7,0.91,9.1,NA,1-2,0-30,6.246,0.3,0.1-0.3,Largely shaded
501499_2017,Small lowland rhitrhal,Veronica beccabunga,7.7,0.91,9.1,NA,1-2,0-30,6.246,0.3,0.1-0.3,Largely shaded
501578_2015,NA,Elodea nuttallii,7.6,0.039,3.1,NA,20-30-,>100,52.144,0.6125,<0.03,Slightly shaded
501580_2015,NA,Callitriche platycarpa,7.8,0.108,4.1,NA,10-20,>100,57.827,0.64375,0.03-0.1,Slightly shaded
501580_2015,NA,Elodea nuttallii,7.8,0.108,4.1,NA,10-20,>100,57.827,0.64375,0.03-0.1,Slightly shaded
501580_2015,NA,Fontinalis antipyretica,7.8,0.108,4.1,NA,10-20,>100,57.827,0.64375,0.03-0.1,Slightly shaded
501580_2015,NA,Lemna minor,7.8,0.108,4.1,NA,10-20,>100,57.827,0.64375,0.03-0.1,Slightly shaded
501580_2015,NA,Lemna trisulca,7.8,0.108,4.1,NA,10-20,>100,57.827,0.64375,0.03-0.1,Slightly shaded
503708_2013,Large mountain,Octodiceras fontanum,8,0.077,1.9,NA,10-20,>100,162.252,0.925,>1.0,No shade
503800_2019,Large mountain,Elodea nuttallii,7.8,0.063,1.7,NA,>40-,>100,167.837,0.5625,0.03-0.1,No shade
503800_2019,Large mountain,Ceratophyllum demersum,7.8,0.063,1.7,NA,>40-,>100,167.837,0.5625,0.03-0.1,No shade
503800_2019,Large mountain,Lemna minor,7.8,0.063,1.7,NA,>40-,>100,167.837,0.5625,0.03-0.1,No shade
503800_2019,Large mountain,Myriophyllum spicatum,7.8,0.063,1.7,NA,>40-,>100,167.837,0.5625,0.03-0.1,No shade
503800_2019,Large mountain,Nuphar lutea,7.8,0.063,1.7,NA,>40-,>100,167.837,0.5625,0.03-0.1,No shade
503800_2019,Large mountain,Sparganium emersum,7.8,0.063,1.7,NA,>40-,>100,167.837,0.5625,0.03-0.1,No shade
503812_2019,Large mountain,Sparganium emersum,8.5,0.079,1.7,NA,>40-,>100,202.354,0.53125,<0.03,Half shaded
503812_2019,Large mountain,Nuphar lutea,8.5,0.079,1.7,NA,>40-,>100,202.354,0.53125,<0.03,Half shaded
505043_2019,Large mountain,Sparganium emersum,7.1,0.13,1.9,NA,>40-,>100,191.275,0.91875,<0.03,No shade
505043_2019,Large mountain,Nuphar lutea,7.1,0.13,1.9,NA,>40-,>100,191.275,0.91875,<0.03,No shade
505122_2010,Mountain siliceous,Amblystegium fluviatile,8.34,NA,NA,NA,5-10,0-30,19.604,0.7375,0.3-1.0,Half shaded
505122_2010,Mountain siliceous,Fontinalis antipyretica,8.34,NA,NA,NA,5-10,0-30,19.604,0.7375,0.3-1.0,Half shaded
505122_2010,Mountain siliceous,Fontinalis antipyretica,8.34,NA,NA,NA,5-10,0-30,19.604,0.7375,0.3-1.0,Half shaded
505122_2010,Mountain siliceous,Octodiceras fontanum,8.34,NA,NA,NA,5-10,0-30,19.604,0.7375,0.3-1.0,Half shaded
505122_2010,Mountain siliceous,Veronica beccabunga,8.34,NA,NA,NA,5-10,0-30,19.604,0.7375,0.3-1.0,Half shaded
505160_2010,Mountain siliceous,Glyceria fluitans,8.22,NA,NA,NA,2-5,0-30,4.688,0.71875,0.3-1.0,Slightly shaded
505160_2010,Mountain siliceous,Myosotis scorpioides,8.22,NA,NA,NA,2-5,0-30,4.688,0.71875,0.3-1.0,Slightly shaded
505160_2010,Mountain siliceous,Sparganium erectum,8.22,NA,NA,NA,2-5,0-30,4.688,0.71875,0.3-1.0,Slightly shaded
505160_2010,Mountain siliceous,Veronica beccabunga,8.22,NA,NA,NA,2-5,0-30,4.688,0.71875,0.3-1.0,Slightly shaded
505456_2013,Mountain siliceous,Fontinalis antipyretica,7.8,0.075,2,NA,5-10,0-30,17.393,0.8625,0.3-1.0,Largely shaded
505456_2013,Mountain siliceous,Platyhypnidium riparioides,7.8,0.075,2,NA,5-10,0-30,17.393,0.8625,0.3-1.0,Largely shaded
506126_2010,Small lowland rhitrhal,Amblystegium fluviatile,8.15,NA,NA,NA,2-5,0-30,11.133,0.6625,0.3-1.0,Slightly shaded
506126_2010,Small lowland rhitrhal,Fontinalis antipyretica,8.15,NA,NA,NA,2-5,0-30,11.133,0.6625,0.3-1.0,Slightly shaded
506126_2010,Small lowland rhitrhal,Fontinalis antipyretica,8.15,NA,NA,NA,2-5,0-30,11.133,0.6625,0.3-1.0,Slightly shaded
506126_2010,Small lowland rhitrhal,Glyceria fluitans,8.15,NA,NA,NA,2-5,0-30,11.133,0.6625,0.3-1.0,Slightly shaded
506126_2010,Small lowland rhitrhal,Glyceria fluitans,8.15,NA,NA,NA,2-5,0-30,11.133,0.6625,0.3-1.0,Slightly shaded
506126_2010,Small lowland rhitrhal,Myosotis scorpioides,8.15,NA,NA,NA,2-5,0-30,11.133,0.6625,0.3-1.0,Slightly shaded
506126_2010,Small lowland rhitrhal,Platyhypnidium riparioides,8.15,NA,NA,NA,2-5,0-30,11.133,0.6625,0.3-1.0,Slightly shaded
506126_2010,Small lowland rhitrhal,Platyhypnidium riparioides,8.15,NA,NA,NA,2-5,0-30,11.133,0.6625,0.3-1.0,Slightly shaded
506187_2019,NA,Phragmites australis,8.2,0.075,1.8,NA,1-2,0-30,2.485,0.38,0.03-0.1,Half shaded
506199_2016,NA,Iris pseudacorus,7.5,0.051,3.6,NA,2-5,0-30,2.947,0.475,0.1-0.3,Fully shaded
506199_2016,NA,Lemna minor,7.5,0.051,3.6,NA,2-5,0-30,2.947,0.475,0.1-0.3,Fully shaded
506205_2016,Small lowland potamal,Berula erecta,7.675,0.035,3.5,NA,5-10,0-30,4.462,0.375,0.1-0.3,Slightly shaded
506205_2016,Small lowland potamal,Myosotis scorpioides,7.675,0.035,3.5,NA,5-10,0-30,4.462,0.375,0.1-0.3,Slightly shaded
506242_2010,Small lowland rhitrhal,Amblystegium fluviatile,8.08,NA,NA,NA,2-5,30-100,12.004,0.6125,0.1-0.3,Half shaded
506242_2010,Small lowland rhitrhal,Elodea nuttallii,8.08,NA,NA,NA,2-5,30-100,12.004,0.6125,0.1-0.3,Half shaded
506242_2010,Small lowland rhitrhal,Fontinalis antipyretica,8.08,NA,NA,NA,2-5,30-100,12.004,0.6125,0.1-0.3,Half shaded
506242_2010,Small lowland rhitrhal,Fontinalis antipyretica,8.08,NA,NA,NA,2-5,30-100,12.004,0.6125,0.1-0.3,Half shaded
506242_2010,Small lowland rhitrhal,Glyceria fluitans,8.08,NA,NA,NA,2-5,30-100,12.004,0.6125,0.1-0.3,Half shaded
506242_2010,Small lowland rhitrhal,Glyceria fluitans,8.08,NA,NA,NA,2-5,30-100,12.004,0.6125,0.1-0.3,Half shaded
506242_2010,Small lowland rhitrhal,Myosotis scorpioides,8.08,NA,NA,NA,2-5,30-100,12.004,0.6125,0.1-0.3,Half shaded
506242_2010,Small lowland rhitrhal,Platyhypnidium riparioides,8.08,NA,NA,NA,2-5,30-100,12.004,0.6125,0.1-0.3,Half shaded
506242_2010,Small lowland rhitrhal,Sparganium emersum,8.08,NA,NA,NA,2-5,30-100,12.004,0.6125,0.1-0.3,Half shaded
506242_2010,Small lowland rhitrhal,Sparganium emersum,8.08,NA,NA,NA,2-5,30-100,12.004,0.6125,0.1-0.3,Half shaded
506242_2010,Small lowland rhitrhal,Sparganium emersum,8.08,NA,NA,NA,2-5,30-100,12.004,0.6125,0.1-0.3,Half shaded
506254_2016,NA,Callitriche platycarpa,7.456,0.046,5.3,NA,1-2,0-30,7.941,0.68125,0.3-1.0,Fully shaded
506254_2016,NA,Elodea nuttallii,7.456,0.046,5.3,NA,1-2,0-30,7.941,0.68125,0.3-1.0,Fully shaded
506254_2016,NA,Lemna minor,7.456,0.046,5.3,NA,1-2,0-30,7.941,0.68125,0.3-1.0,Fully shaded
514408_2015,Medium lowland rhitrhral,Callitriche obtusangula,8.16,NA,NA,NA,10-20,>100,86.042,0.86875,0.3-1.0,Half shaded
514408_2015,Medium lowland rhitrhral,Ceratophyllum demersum,8.16,NA,NA,NA,10-20,>100,86.042,0.86875,0.3-1.0,Half shaded
514408_2015,Medium lowland rhitrhral,Fontinalis antipyretica,8.16,NA,NA,NA,10-20,>100,86.042,0.86875,0.3-1.0,Half shaded
514408_2015,Medium lowland rhitrhral,Lemna minor,8.16,NA,NA,NA,10-20,>100,86.042,0.86875,0.3-1.0,Half shaded
514408_2015,Medium lowland rhitrhral,Myosotis scorpioides,8.16,NA,NA,NA,10-20,>100,86.042,0.86875,0.3-1.0,Half shaded
514408_2015,Medium lowland rhitrhral,Myriophyllum spicatum,8.16,NA,NA,NA,10-20,>100,86.042,0.86875,0.3-1.0,Half shaded
514408_2015,Medium lowland rhitrhral,Nuphar lutea,8.16,NA,NA,NA,10-20,>100,86.042,0.86875,0.3-1.0,Half shaded
514408_2015,Medium lowland rhitrhral,Sparganium emersum,8.16,NA,NA,NA,10-20,>100,86.042,0.86875,0.3-1.0,Half shaded
514706_2012,Medium lowland rhitrhral,Butomus umbellatus,8.2,NA,NA,NA,30-40-,>100,99.12600238,0.375,<0.03,Slightly shaded
514706_2012,Medium lowland rhitrhral,Callitriche obtusangula,8.2,NA,NA,NA,30-40-,>100,99.12600238,0.375,<0.03,Slightly shaded
514706_2012,Medium lowland rhitrhral,Ceratophyllum demersum,8.2,NA,NA,NA,30-40-,>100,99.12600238,0.375,<0.03,Slightly shaded
514706_2012,Medium lowland rhitrhral,Lemna minor,8.2,NA,NA,NA,30-40-,>100,99.12600238,0.375,<0.03,Slightly shaded
514706_2012,Medium lowland rhitrhral,Myosotis scorpioides,8.2,NA,NA,NA,30-40-,>100,99.12600238,0.375,<0.03,Slightly shaded
514706_2012,Medium lowland rhitrhral,Myriophyllum spicatum,8.2,NA,NA,NA,30-40-,>100,99.12600238,0.375,<0.03,Slightly shaded
514706_2012,Medium lowland rhitrhral,Nuphar lutea,8.2,NA,NA,NA,30-40-,>100,99.12600238,0.375,<0.03,Slightly shaded
514706_2012,Medium lowland rhitrhral,Sparganium emersum,8.2,NA,NA,NA,30-40-,>100,99.12600238,0.375,<0.03,Slightly shaded
514706_2012,Medium lowland rhitrhral,Sparganium erectum,8.2,NA,NA,NA,30-40-,>100,99.12600238,0.375,<0.03,Slightly shaded
