Code,Species,Depth,Width,Velocity,Alkalinity,NO3,TP,Substrate
DE4208,Sparganium emersum,NA,4,NA,3.6,NA,NA,"silt, sand and gravel"
DE4456,Amblystegium riparium,NA,7,NA,1.8,NA,NA,"silt, sand and gravel"
DE4456,Sparganium emersum,NA,7,NA,1.8,NA,NA,"silt, sand and gravel"
DE4456,Fontinalis antipyretica,NA,7,NA,1.8,NA,NA,"silt, sand and gravel"
DE4456,Elodea canadensis,NA,7,NA,1.8,NA,NA,"silt, sand and gravel"
GB4421,Ranunculus penicillatus,0.3,44,NA,1.46916667,2.223279,NA,"silt, sand and gravel"
GB4421,Sparganium emersum,0.3,44,NA,1.46916667,2.223279,NA,"silt, sand and gravel"
LT4004,Veronica beccabunga,NA,NA,0.3,NA,0.09,45,"silt, sand and gravel"
LT4004,Fontinalis antipyretica,NA,NA,0.3,NA,0.09,45,"silt, sand and gravel"
LT4005,Elodea canadensis,0.9,7,0.28,NA,0.35,20,"silt, sand and gravel"
LT4005,Veronica beccabunga,0.9,7,0.28,NA,0.35,20,"silt, sand and gravel"
LT4005,Spirodela polyrhiza,0.9,7,0.28,NA,0.35,20,"silt, sand and gravel"
LT4005,Equisetum fluviatile,0.9,7,0.28,NA,0.35,20,"silt, sand and gravel"
LT4005,Nuphar lutea,0.9,7,0.28,NA,0.35,20,"silt, sand and gravel"
IE4195,Nuphar lutea,0.4,10,0.5,5.41764706,0.2285833,36.333334,"silt, sand and gravel"
IE4183,Fontinalis antipyretica,0.3,30,0.6,3.42722222,0.6672973,34.000002,"silt, sand and gravel"
ST4144,Lemna minor,0.289999992,4,NA,NA,0.17,680,"silt, sand and gravel"
ST4144,Myosotis scorpioides,0.289999992,4,NA,NA,0.17,680,"silt, sand and gravel"
LT4005,Myosotis scorpioides,0.9,7,0.28,NA,0.35,20,"silt, sand and gravel"
IE4093,Fontinalis antipyretica,0.2,4,0.7,1.09076923,0.65,13,"silt, sand and gravel"
IE4094,Fontinalis antipyretica,0.2,7.5,0.8,1.28909091,0.2654,NA,"silt, sand and gravel"
IE4099,Apium nodiflorum,0.4,10,0.5,5.41764706,0.2285833,36.333334,"silt, sand and gravel"
IE4099,Lemna trisulca,0.4,10,0.5,5.41764706,0.2285833,36.333334,"silt, sand and gravel"
IE4101,Potamogeton crispus,0.3,16,0.7,3.16941176,2.228571,NA,"silt, sand and gravel"
LT4006,Stuckenia pectinata,0.5,5,0.06,NA,1.3,240,"silt, sand and gravel"
LT4007,Equisetum fluviatile,1.5,10,NA,NA,0.91,61,"silt, sand and gravel"
LT4007,Sagittaria sagittifolia,1.5,10,NA,NA,0.91,61,"silt, sand and gravel"
LT4007,Potamogeton natans,1.5,10,NA,NA,0.91,61,"silt, sand and gravel"
LT4007,Potamogeton lucens,1.5,10,NA,NA,0.91,61,"silt, sand and gravel"
FR4090,Callitriche platycarpa,0.7,15,NA,4.9653485,2.86,50,"silt, sand and gravel"
IE4104,Lemna minor,0.2,15.6,0.6,1.96461538,3.474146,NA,"silt, sand and gravel"
IE4104,Ranunculus penicillatus,0.2,15.6,0.6,1.96461538,3.474146,NA,"silt, sand and gravel"
IE4104,Apium nodiflorum,0.2,15.6,0.6,1.96461538,3.474146,NA,"silt, sand and gravel"
ES4192,Apium nodiflorum,0.3,28,NA,2.644168,9.0388,220.8,"silt, sand and gravel"
IE4105,Fontinalis antipyretica,0.35,30,0.7,0.50666667,0.2342857,NA,"silt, sand and gravel"
IE4105,Fontinalis squamosa,0.35,30,0.7,0.50666667,0.2342857,NA,"silt, sand and gravel"
LT4008,Veronica anagallis-aquatica,0.8,7,0.32,NA,0.668,69,"silt, sand and gravel"
ST4151,Sagittaria sagittifolia,0.680000007,10,NA,NA,0.07,300,"silt, sand and gravel"
LT4008,Lemna minor,0.8,7,0.32,NA,0.668,69,"silt, sand and gravel"
LT4009,Equisetum palustre,0.6,9,NA,NA,1.753,86,"silt, sand and gravel"
IE4191,Apium nodiflorum,0.2,25,0.6,2.74857143,0.4873684,33.5,"silt, sand and gravel"
IE4191,Brachythecium rivulare,0.2,25,0.6,2.74857143,0.4873684,33.5,"silt, sand and gravel"
IE4191,Potamogeton natans,0.2,25,0.6,2.74857143,0.4873684,33.5,"silt, sand and gravel"
ST4151,Spirodela polyrhiza,0.680000007,10,NA,NA,0.07,300,"silt, sand and gravel"
ST4151,Sparganium emersum,0.680000007,10,NA,NA,0.07,300,"silt, sand and gravel"
ST4151,Nuphar lutea,0.680000007,10,NA,NA,0.07,300,"silt, sand and gravel"
ST4151,Hydrocharis morsus-ranae,0.680000007,10,NA,NA,0.07,300,"silt, sand and gravel"
ST4152,Elodea canadensis,0.209999993,8,NA,NA,0.05,260,"silt, sand and gravel"
FR4113,Sparganium emersum,2,20,NA,0.46,4.88,40,"silt, sand and gravel"
ST4152,Lemna trisulca,0.209999993,8,NA,NA,0.05,260,"silt, sand and gravel"
FR4123,Hydrocharis morsus-ranae,0.25,19,NA,1.32520189,0.76,100,"silt, sand and gravel"
IE4183,Ranunculus penicillatus,0.3,30,0.6,3.42722222,0.6672973,34.000002,"silt, sand and gravel"
IE4200,Chiloscyphus polyanthos,0.35,15,0.7,0.63828571,0.198,NA,"silt, sand and gravel"
IE4200,Amblystegium riparium,0.35,15,0.7,0.63828571,0.198,NA,"silt, sand and gravel"
IE4201,Amblystegium riparium,0.4,12,0.6,5.08457143,1.412222,41.6,"silt, sand and gravel"
IE4201,Rhynchostegium riparioides,0.4,12,0.6,5.08457143,1.412222,41.6,"silt, sand and gravel"
ST4152,Nuphar lutea,0.209999993,8,NA,NA,0.05,260,"silt, sand and gravel"
ST4153,Equisetum fluviatile,0.610000014,7.5,NA,NA,0.15,260,"silt, sand and gravel"
FR4116,Chiloscyphus polyanthos,0.25,7,NA,0.648739,5.71,90,"silt, sand and gravel"
FR4116,Apium nodiflorum,0.25,7,NA,0.648739,5.71,90,"silt, sand and gravel"
ST4153,Spirodela polyrhiza,0.610000014,7.5,NA,NA,0.15,260,"silt, sand and gravel"
ST4153,Sagittaria sagittifolia,0.610000014,7.5,NA,NA,0.15,260,"silt, sand and gravel"
FR4119,Potamogeton nodosus,0.25,18,NA,1.40282878,3.63,210,"silt, sand and gravel"
FR4119,Lemna minor,0.25,18,NA,1.40282878,3.63,210,"silt, sand and gravel"
FR4119,Ceratophyllum demersum,0.25,18,NA,1.40282878,3.63,210,"silt, sand and gravel"
FR4119,Nuphar lutea,0.25,18,NA,1.40282878,3.63,210,"silt, sand and gravel"
FR4119,Myriophyllum spicatum,0.25,18,NA,1.40282878,3.63,210,"silt, sand and gravel"
FR4122,Hydrocharis morsus-ranae,0.1,16,NA,1.247575,3.95,110,"silt, sand and gravel"
FR4122,Myriophyllum spicatum,0.1,16,NA,1.247575,3.95,110,"silt, sand and gravel"
FR4122,Fontinalis antipyretica,0.1,16,NA,1.247575,3.95,110,"silt, sand and gravel"
FR4122,Brachythecium rivulare,0.1,16,NA,1.247575,3.95,110,"silt, sand and gravel"
IE4151,Fontinalis antipyretica,0.2,27.5,0.7,0.40707143,0.8198129,NA,"silt, sand and gravel"
IE4151,Elodea canadensis,0.2,27.5,0.7,0.40707143,0.8198129,NA,"silt, sand and gravel"
ST4147,Berula erecta,0.419999987,8,NA,NA,0.9,810,"silt, sand and gravel"
FR4122,Ceratophyllum demersum,0.1,16,NA,1.247575,3.95,110,"silt, sand and gravel"
IE4037,Fontinalis antipyretica,0.4,12,0.6,5.08457143,1.412222,41.6,"silt, sand and gravel"
FR4122,Lemna minor,0.1,16,NA,1.247575,3.95,110,"silt, sand and gravel"
FR4122,Nuphar lutea,0.1,16,NA,1.247575,3.95,110,"silt, sand and gravel"
FR4123,Potamogeton perfoliatus,0.25,19,NA,1.32520189,0.76,100,"silt, sand and gravel"
ST4144,Sparganium emersum,0.289999992,4,NA,NA,0.17,680,"silt, sand and gravel"
ST4144,Elodea canadensis,0.289999992,4,NA,NA,0.17,680,"silt, sand and gravel"
IE4180,Sparganium emersum,0.25,6.5,0.6,2.34285714,0.8966667,108.999997,"silt, sand and gravel"
LV4001,Sagittaria sagittifolia,NA,NA,NA,NA,0.33,37,"silt, sand and gravel"
IE4183,Rhynchostegium riparioides,0.3,30,0.6,3.42722222,0.6672973,34.000002,"silt, sand and gravel"
ST4144,Ceratophyllum demersum,0.289999992,4,NA,NA,0.17,680,"silt, sand and gravel"
ST4144,Scirpus lacustris,0.289999992,4,NA,NA,0.17,680,"silt, sand and gravel"
ST4144,Stuckenia pectinata,0.289999992,4,NA,NA,0.17,680,"silt, sand and gravel"
ST4157,Nuphar lutea,0.409999996,3.400000095,NA,NA,0.29,230,"silt, sand and gravel"
ST4157,Veronica anagallis-aquatica,0.409999996,3.400000095,NA,NA,0.29,230,"silt, sand and gravel"
IE4239,Myriophyllum alterniflorum,0.3,35,0.6,0.48876364,0.4043367,15.571429,"silt, sand and gravel"
ST4157,Lemna trisulca,0.409999996,3.400000095,NA,NA,0.29,230,"silt, sand and gravel"
ST4157,Berula erecta,0.409999996,3.400000095,NA,NA,0.29,230,"silt, sand and gravel"
ST4157,Equisetum fluviatile,0.409999996,3.400000095,NA,NA,0.29,230,"silt, sand and gravel"
ST4145,Veronica anagallis-aquatica,0.379999995,7,NA,NA,0.2,340,"silt, sand and gravel"
ST4146,Spirodela polyrhiza,0.735000014,8,NA,NA,0.07,230,"silt, sand and gravel"
ST4146,Lemna trisulca,0.735000014,8,NA,NA,0.07,230,"silt, sand and gravel"
ST4146,Sparganium emersum,0.735000014,8,NA,NA,0.07,230,"silt, sand and gravel"
ST4146,Polygonum amphibium,0.735000014,8,NA,NA,0.07,230,"silt, sand and gravel"
ST4146,Sagittaria sagittifolia,0.735000014,8,NA,NA,0.07,230,"silt, sand and gravel"
ST4146,Lemna minor,0.735000014,8,NA,NA,0.07,230,"silt, sand and gravel"
ST4146,Lemna gibba,0.735000014,8,NA,NA,0.07,230,"silt, sand and gravel"
ST4146,Myosotis scorpioides,0.735000014,8,NA,NA,0.07,230,"silt, sand and gravel"
ST4146,Nuphar lutea,0.735000014,8,NA,NA,0.07,230,"silt, sand and gravel"
ST4147,Veronica anagallis-aquatica,0.419999987,8,NA,NA,0.9,810,"silt, sand and gravel"
ST4147,Myosotis scorpioides,0.419999987,8,NA,NA,0.9,810,"silt, sand and gravel"
ST4147,Nuphar lutea,0.419999987,8,NA,NA,0.9,810,"silt, sand and gravel"
IE4191,Ranunculus fluitans,0.2,25,0.6,2.74857143,0.4873684,33.5,"silt, sand and gravel"
ST4147,Lemna minor,0.419999987,8,NA,NA,0.9,810,"silt, sand and gravel"
IE4179,Amblystegium riparium,0.3,9,0.6,3.67352941,1.2475,NA,"silt, sand and gravel"
IE4179,Sparganium emersum,0.3,9,0.6,3.67352941,1.2475,NA,"silt, sand and gravel"
IE4179,Fontinalis antipyretica,0.3,9,0.6,3.67352941,1.2475,NA,"silt, sand and gravel"
ST4147,Elodea canadensis,0.419999987,8,NA,NA,0.9,810,"silt, sand and gravel"
ST4147,Lemna gibba,0.419999987,8,NA,NA,0.9,810,"silt, sand and gravel"
ST4148,Glyceria fluitans,0.610000014,6.5,NA,NA,1.47,210,"silt, sand and gravel"
ST4148,Berula erecta,0.610000014,6.5,NA,NA,1.47,210,"silt, sand and gravel"
ST4148,Sagittaria sagittifolia,0.610000014,6.5,NA,NA,1.47,210,"silt, sand and gravel"
FR4123,Sparganium emersum,0.25,19,NA,1.32520189,0.76,100,"silt, sand and gravel"
LV4001,Hydrocharis morsus-ranae,NA,NA,NA,NA,0.33,37,"silt, sand and gravel"
ST4007,Fontinalis antipyretica,0.200000003,8.5,0.69,NA,0.4068,139,"silt, sand and gravel"
ST4007,Ranunculus trichophyllus,0.200000003,8.5,0.69,NA,0.4068,139,"silt, sand and gravel"
FR4123,Nuphar lutea,0.25,19,NA,1.32520189,0.76,100,"silt, sand and gravel"
IE4184,Rhynchostegium riparioides,0.4,40,0.7,3.28666667,0.7108108,NA,"silt, sand and gravel"
IE4184,Potamogeton perfoliatus,0.4,40,0.7,3.28666667,0.7108108,NA,"silt, sand and gravel"
ES4166,Stuckenia pectinata,0.4,18.5,NA,2.536984,5.28,174,"silt, sand and gravel"
ES4167,Scirpus lacustris,0.4,18.5,NA,2.536984,5.28,174,"silt, sand and gravel"
ES4169,Lemna minor,0.5,14,0.27157143,2.656375,9.0156,192.32,"silt, sand and gravel"
ES4171,Apium nodiflorum,0.6,14,0.47515931,3.118936,5.4188,100.32,"silt, sand and gravel"
ES4171,Lemna minor,0.6,14,0.47515931,3.118936,5.4188,100.32,"silt, sand and gravel"
ES4171,Nasturtium officinale,0.6,14,0.47515931,3.118936,5.4188,100.32,"silt, sand and gravel"
ES4172,Apium nodiflorum,0.6,14,0.47515931,3.118936,5.4188,100.32,"silt, sand and gravel"
ES4174,Potamogeton crispus,0.3,30,0.475,3.11283077,5.26875,114.583333,"silt, sand and gravel"
ES4188,Apium nodiflorum,0.4,12,NA,1.29101667,4.75,40.916667,"silt, sand and gravel"
ES4191,Scirpus lacustris,0.3,28,NA,2.644168,9.0388,220.8,"silt, sand and gravel"
ES4191,Potamogeton nodosus,0.3,28,NA,2.644168,9.0388,220.8,"silt, sand and gravel"
ES4191,Stuckenia pectinata,0.3,28,NA,2.644168,9.0388,220.8,"silt, sand and gravel"
ES4191,Apium nodiflorum,0.3,28,NA,2.644168,9.0388,220.8,"silt, sand and gravel"
LT4008,Myosotis scorpioides,0.8,7,0.32,NA,0.668,69,"silt, sand and gravel"
ES4192,Stuckenia pectinata,0.3,28,NA,2.644168,9.0388,220.8,"silt, sand and gravel"
ES4192,Potamogeton nodosus,0.3,28,NA,2.644168,9.0388,220.8,"silt, sand and gravel"
IE4187,Amblystegium riparium,0.4,10,0.7,2.8425683,0.34025,NA,"silt, sand and gravel"
LT4008,Equisetum fluviatile,0.8,7,0.32,NA,0.668,69,"silt, sand and gravel"
LT4008,Potamogeton lucens,0.8,7,0.32,NA,0.668,69,"silt, sand and gravel"
ST4151,Myosotis scorpioides,0.680000007,10,NA,NA,0.07,300,"silt, sand and gravel"
ES4196,Potamogeton crispus,0.5,15,0.46396124,0.9308,2.7048,83.76,"silt, sand and gravel"
FR4122,Callitriche obtusangula,0.1,16,NA,1.247575,3.95,110,"silt, sand and gravel"
FR4122,Apium nodiflorum,0.1,16,NA,1.247575,3.95,110,"silt, sand and gravel"
IE4037,Apium nodiflorum,0.4,12,0.6,5.08457143,1.412222,41.6,"silt, sand and gravel"
ST4155,Lemna minor,0.589999974,12,NA,NA,0.24,290,"silt, sand and gravel"
IE4191,Amblystegium riparium,0.2,25,0.6,2.74857143,0.4873684,33.5,"silt, sand and gravel"
IE4191,Rhynchostegium riparioides,0.2,25,0.6,2.74857143,0.4873684,33.5,"silt, sand and gravel"
IE4191,Myriophyllum alterniflorum,0.2,25,0.6,2.74857143,0.4873684,33.5,"silt, sand and gravel"
IE4191,Fontinalis squamosa,0.2,25,0.6,2.74857143,0.4873684,33.5,"silt, sand and gravel"
IE4195,Apium nodiflorum,0.4,10,0.5,5.41764706,0.2285833,36.333334,"silt, sand and gravel"
IE4195,Berula erecta,0.4,10,0.5,5.41764706,0.2285833,36.333334,"silt, sand and gravel"
ST4006,Nuphar lutea,0.5,12,0.58,NA,NA,272,"silt, sand and gravel"
IE4085,Fontinalis antipyretica,0.4,10,0.7,2.90083333,3.72878,105.999999,"silt, sand and gravel"
LV4001,Nuphar lutea,NA,NA,NA,NA,0.33,37,"silt, sand and gravel"
ST4156,Hydrocharis morsus-ranae,0.419999987,5.5,NA,NA,0.13,290,"silt, sand and gravel"
ST4161,Sparganium emersum,0.300000012,6,NA,NA,NA,233,"silt, sand and gravel"
ST4156,Berula erecta,0.419999987,5.5,NA,NA,0.13,290,"silt, sand and gravel"
ST4156,Equisetum fluviatile,0.419999987,5.5,NA,NA,0.13,290,"silt, sand and gravel"
ST4156,Nuphar lutea,0.419999987,5.5,NA,NA,0.13,290,"silt, sand and gravel"
LU4054,Stuckenia pectinata,0.75,16,0.35,3.7,21.962,380,"silt, sand and gravel"
IE4202,Rhynchostegium riparioides,0.3,10,0.6,5.36555556,1.074595,93.000002,"silt, sand and gravel"
IE4202,Myriophyllum alterniflorum,0.3,10,0.6,5.36555556,1.074595,93.000002,"silt, sand and gravel"
ST4153,Potamogeton natans,0.610000014,7.5,NA,NA,0.15,260,"silt, sand and gravel"
ST4153,Nuphar lutea,0.610000014,7.5,NA,NA,0.15,260,"silt, sand and gravel"
ST4153,Myosotis scorpioides,0.610000014,7.5,NA,NA,0.15,260,"silt, sand and gravel"
ST4153,Lemna minor,0.610000014,7.5,NA,NA,0.15,260,"silt, sand and gravel"
IE4203,Rhynchostegium riparioides,0.4,6,0.7,5.26166667,1.610833,72.000001,"silt, sand and gravel"
IE4030,Myriophyllum alterniflorum,0.2,25,0.6,2.74857143,0.4873684,33.5,"silt, sand and gravel"
IE4030,Stuckenia pectinata,0.2,25,0.6,2.74857143,0.4873684,33.5,"silt, sand and gravel"
IE4030,Apium nodiflorum,0.2,25,0.6,2.74857143,0.4873684,33.5,"silt, sand and gravel"
IE4030,Scirpus lacustris,0.2,25,0.6,2.74857143,0.4873684,33.5,"silt, sand and gravel"
IE4030,Potamogeton crispus,0.2,25,0.6,2.74857143,0.4873684,33.5,"silt, sand and gravel"
IE4030,Potamogeton natans,0.2,25,0.6,2.74857143,0.4873684,33.5,"silt, sand and gravel"
IE4033,Sparganium emersum,0.3,10,0.6,4.31935484,2.237742,NA,"silt, sand and gravel"
ST4154,Nuphar lutea,0.419999987,6,NA,NA,NA,NA,"silt, sand and gravel"
ST4154,Veronica beccabunga,0.419999987,6,NA,NA,NA,NA,"silt, sand and gravel"
ST4154,Lemna trisulca,0.419999987,6,NA,NA,NA,NA,"silt, sand and gravel"
ST4154,Lemna minor,0.419999987,6,NA,NA,NA,NA,"silt, sand and gravel"
FR4122,Octodiceras fontanum,0.1,16,NA,1.247575,3.95,110,"silt, sand and gravel"
FR4131,Fontinalis antipyretica,0.25,10,NA,5.289718,2.29,160,"silt, sand and gravel"
ST4160,Sagittaria sagittifolia,0.5,6,NA,NA,NA,169,"silt, sand and gravel"
ST4160,Sparganium emersum,0.5,6,NA,NA,NA,169,"silt, sand and gravel"
ST4160,Fontinalis antipyretica,0.5,6,NA,NA,NA,169,"silt, sand and gravel"
ST4155,Sagittaria sagittifolia,0.589999974,12,NA,NA,0.24,290,"silt, sand and gravel"
IE4038,Fontinalis antipyretica,0.35,15,0.7,0.63828571,0.198,NA,"silt, sand and gravel"
IE4045,Fontinalis antipyretica,0.15,4,0.6,0.82125,0.660303,NA,"silt, sand and gravel"
IE4046,Apium nodiflorum,0.1,3.5,0.5,6.12888889,1.377778,NA,"silt, sand and gravel"
IE4046,Potamogeton crispus,0.1,3.5,0.5,6.12888889,1.377778,NA,"silt, sand and gravel"
IE4050,Fontinalis antipyretica,0.15,3,0.5,2.9,4.435349,NA,"silt, sand and gravel"
IE4050,Rhynchostegium riparioides,0.15,3,0.5,2.9,4.435349,NA,"silt, sand and gravel"
ST4155,Veronica beccabunga,0.589999974,12,NA,NA,0.24,290,"silt, sand and gravel"
IE4085,Ranunculus penicillatus,0.4,10,0.7,2.90083333,3.72878,105.999999,"silt, sand and gravel"
IE4085,Apium nodiflorum,0.4,10,0.7,2.90083333,3.72878,105.999999,"silt, sand and gravel"
LV4001,Elodea canadensis,NA,NA,NA,NA,0.33,37,"silt, sand and gravel"
ST4162,Lemna minor,0.25,4,NA,NA,NA,313,"silt, sand and gravel"
ST4162,Veronica anagallis-aquatica,0.25,4,NA,NA,NA,313,"silt, sand and gravel"
ST4162,Sparganium emersum,0.25,4,NA,NA,NA,313,"silt, sand and gravel"
ST4162,Elodea canadensis,0.25,4,NA,NA,NA,313,"silt, sand and gravel"
LU4054,Amblystegium riparium,0.75,16,0.35,3.7,21.962,380,"silt, sand and gravel"
ST4163,Fontinalis antipyretica,0.280000001,8,NA,NA,NA,156,"silt, sand and gravel"
IE4239,Equisetum palustre,0.3,35,0.6,0.48876364,0.4043367,15.571429,"silt, sand and gravel"
IE4239,Potamogeton crispus,0.3,35,0.6,0.48876364,0.4043367,15.571429,"silt, sand and gravel"
IE4239,Elodea canadensis,0.3,35,0.6,0.48876364,0.4043367,15.571429,"silt, sand and gravel"
IE4245,Ranunculus penicillatus,0.2,57.5,0.7,0.62036364,0.570068,30.888889,"silt, sand and gravel"
IE4245,Fontinalis antipyretica,0.2,57.5,0.7,0.62036364,0.570068,30.888889,"silt, sand and gravel"
ST4163,Amblystegium fluviatile,0.280000001,8,NA,NA,NA,156,"silt, sand and gravel"
IE4061,Amblystegium riparium,0.2,3.5,0.6,5.55,1.562571,21.625,"silt, sand and gravel"
IE4061,Apium nodiflorum,0.2,3.5,0.6,5.55,1.562571,21.625,"silt, sand and gravel"
LV4010,Nuphar lutea,NA,NA,NA,NA,1.58,81,"silt, sand and gravel"
GB4418,Sparganium emersum,0.383,19,NA,1.57652174,2.41513,NA,"silt, sand and gravel"
FR4130,Ranunculus trichophyllus,0.25,20,NA,3.343501,1.42,90,"silt, sand and gravel"
ST4159,Myosotis scorpioides,0.200000003,8,NA,NA,NA,185,"silt, sand and gravel"
ST4159,Veronica anagallis-aquatica,0.200000003,8,NA,NA,NA,185,"silt, sand and gravel"
ST4159,Elodea canadensis,0.200000003,8,NA,NA,NA,185,"silt, sand and gravel"
ST4159,Sparganium emersum,0.200000003,8,NA,NA,NA,185,"silt, sand and gravel"
FR4131,Cinclidotus fontinaloides,0.25,10,NA,5.289718,2.29,160,"silt, sand and gravel"
ES4196,Veronica beccabunga,0.5,15,0.46396124,0.9308,2.7048,83.76,"silt, sand and gravel"
IE4037,Lemna trisulca,0.4,12,0.6,5.08457143,1.412222,41.6,"silt, sand and gravel"
ST4155,Potamogeton alpinus,0.589999974,12,NA,NA,0.24,290,"silt, sand and gravel"
ST4160,Veronica anagallis-aquatica,0.5,6,NA,NA,NA,169,"silt, sand and gravel"
ST4161,Potamogeton crispus,0.300000012,6,NA,NA,NA,233,"silt, sand and gravel"
ST4005,Fontinalis antipyretica,0.300000012,12,0.52,NA,NA,141,"silt, sand and gravel"
ST4006,Fontinalis antipyretica,0.5,12,0.58,NA,NA,272,"silt, sand and gravel"
ST4006,Sparganium emersum,0.5,12,0.58,NA,NA,272,"silt, sand and gravel"
ST4006,Ranunculus aquatilis,0.5,12,0.58,NA,NA,272,"silt, sand and gravel"
IE4084,Fontinalis antipyretica,0.2,8,0.7,4.81720647,1.801667,206.749998,"silt, sand and gravel"
IE4180,Apium nodiflorum,0.25,6.5,0.6,2.34285714,0.8966667,108.999997,"silt, sand and gravel"
ST4155,Myosotis scorpioides,0.589999974,12,NA,NA,0.24,290,"silt, sand and gravel"
ST4156,Myosotis scorpioides,0.419999987,5.5,NA,NA,0.13,290,"silt, sand and gravel"
IE4089,Fontinalis antipyretica,0.3,10,0.6,5.94,2.724444,NA,"silt, sand and gravel"
LV4002,Stuckenia pectinata,NA,NA,NA,NA,0.76,143,"silt, sand and gravel"
IE4053,Sparganium emersum,0.25,10,0.5,5.57387755,3.71101,239.999995,"silt, sand and gravel"
IE4053,Veronica beccabunga,0.25,10,0.5,5.57387755,3.71101,239.999995,"silt, sand and gravel"
IE4053,Ranunculus penicillatus,0.25,10,0.5,5.57387755,3.71101,239.999995,"silt, sand and gravel"
ST4163,Veronica anagallis-aquatica,0.280000001,8,NA,NA,NA,156,"silt, sand and gravel"
IE4239,Fontinalis antipyretica,0.3,35,0.6,0.48876364,0.4043367,15.571429,"silt, sand and gravel"
ST4163,Amblystegium riparium,0.280000001,8,NA,NA,NA,156,"silt, sand and gravel"
IE4101,Nasturtium officinale,0.3,16,0.7,3.16941176,2.228571,NA,"silt, sand and gravel"
IE4101,Elodea canadensis,0.3,16,0.7,3.16941176,2.228571,NA,"silt, sand and gravel"
IE4101,Equisetum palustre,0.3,16,0.7,3.16941176,2.228571,NA,"silt, sand and gravel"
IE4101,Fontinalis antipyretica,0.3,16,0.7,3.16941176,2.228571,NA,"silt, sand and gravel"
IE4203,Amblystegium riparium,0.4,6,0.7,5.26166667,1.610833,72.000001,"silt, sand and gravel"
LT4008,Spirodela polyrhiza,0.8,7,0.32,NA,0.668,69,"silt, sand and gravel"
LT4008,Sagittaria sagittifolia,0.8,7,0.32,NA,0.668,69,"silt, sand and gravel"
IE4186,Lemna trisulca,0.25,9,0.6,3.67857143,0.9666667,49.83871,"silt, sand and gravel"
LT4008,Nuphar lutea,0.8,7,0.32,NA,0.668,69,"silt, sand and gravel"
LT4008,Sparganium emersum,0.8,7,0.32,NA,0.668,69,"silt, sand and gravel"
IE4213,Amblystegium riparium,0.4,12,0.6,5.08457143,1.412222,41.6,"silt, sand and gravel"
ES4192,Nasturtium officinale,0.3,28,NA,2.644168,9.0388,220.8,"silt, sand and gravel"
ES4195,Potamogeton crispus,0.5,15,0.46396124,0.9308,2.7048,83.76,"silt, sand and gravel"
LT4008,Hydrocharis morsus-ranae,0.8,7,0.32,NA,0.668,69,"silt, sand and gravel"
ST4154,Hydrocharis morsus-ranae,0.419999987,6,NA,NA,NA,NA,"silt, sand and gravel"
ST4154,Equisetum fluviatile,0.419999987,6,NA,NA,NA,NA,"silt, sand and gravel"
GB4419,Ranunculus penicillatus,0.3,18,NA,1.39416667,2.140417,NA,"silt, sand and gravel"
GB4420,Rhynchostegium riparioides,0.367,15,NA,1.37583333,2.307458,NA,"silt, sand and gravel"
IE4224,Rhynchostegium riparioides,0.4,8,0.8,5.27692308,1.069231,NA,"silt, sand and gravel"
IE4224,Myosotis scorpioides,0.4,8,0.8,5.27692308,1.069231,NA,"silt, sand and gravel"
ST4155,Equisetum fluviatile,0.589999974,12,NA,NA,0.24,290,"silt, sand and gravel"
ST4155,Stuckenia pectinata,0.589999974,12,NA,NA,0.24,290,"silt, sand and gravel"
ST4155,Ranunculus fluitans,0.589999974,12,NA,NA,0.24,290,"silt, sand and gravel"
ST4155,Potamogeton nodosus,0.589999974,12,NA,NA,0.24,290,"silt, sand and gravel"
