ID,Species,Abundance,Date,Cl,EC,Fe,GH,HCO3,NNH4,NNO2,NNO3,pH,PPO4,SO4,Temp,TN,TOC,Location,mittlere_breite_opt,mittlere_tiefevop_opt,beschattung_opt,fliessgeschw_opt,ks_steinpflaster_tog,ks_steinschuett_tog,ks_rasenkammerst_tog,ks_steinstickung_tog,ks_beton_tog,argyllal_dg,psammal_dg,akal_dg,mikrolithal_dg,mesolithal_dg,makrolithal_dg,megalithal_dg,substrat_organisch_torf,elevation,distance_to_source,gefaelle
544840_2015,Elodea canadensis,3,07/21/15,38,580,0.11,NA,NA,0.072,0.036,2.8,7.51,0.072,64,15.8,3.2,2.8,Lowland,3,2,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,28.26,7.167,NA
544840_2015,Lemna minor,5,07/21/15,38,580,0.11,NA,NA,0.072,0.036,2.8,7.51,0.072,64,15.8,3.2,2.8,Lowland,3,2,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,28.26,7.167,NA
544840_2015,Nasturtium officinale,3,07/21/15,38,580,0.11,NA,NA,0.072,0.036,2.8,7.51,0.072,64,15.8,3.2,2.8,Lowland,3,2,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,28.26,7.167,NA
544840_2015,Veronica beccabunga,1,07/21/15,38,580,0.11,NA,NA,0.072,0.036,2.8,7.51,0.072,64,15.8,3.2,2.8,Lowland,3,2,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,28.26,7.167,NA
545200_2015,Berula erecta,2,07/16/15,44,810,0.34,NA,NA,0.053,0.042,6.13,7.8,0.083,114,16,6.2,4.3,Lowland,2,1,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,45,NA,20,30,5,NA,NA,41.04,3.782,NA
545405_2015,Potamogeton crispus,3,07/16/15,105,1090,0.57,NA,NA,0.11,0.051,3.41,7.6,0.121,172,16.9,4.2,7.4,Lowland,2,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,80,NA,NA,20,NA,NA,NA,34.93,6.621,NA
545405_2015,Elodea canadensis,3,07/16/15,105,1090,0.57,NA,NA,0.11,0.051,3.41,7.6,0.121,172,16.9,4.2,7.4,Lowland,2,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,80,NA,NA,20,NA,NA,NA,34.93,6.621,NA
545405_2015,Chiloscyphus pallescens,4,07/16/15,105,1090,0.57,NA,NA,0.11,0.051,3.41,7.6,0.121,172,16.9,4.2,7.4,Lowland,2,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,80,NA,NA,20,NA,NA,NA,34.93,6.621,NA
545405_2015,Berula erecta,3,07/16/15,105,1090,0.57,NA,NA,0.11,0.051,3.41,7.6,0.121,172,16.9,4.2,7.4,Lowland,2,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,80,NA,NA,20,NA,NA,NA,34.93,6.621,NA
546008_2015,Berula erecta,2,07/21/15,73,970,0.46,NA,NA,0.49,0.231,5.33,7.67,0.307,134,18.1,5.8,8.1,Lowland,3,2,5,4,FALSE,TRUE,FALSE,FALSE,TRUE,NA,60,NA,NA,10,25,NA,5,41.78,6.109,NA
546008_2015,Lemna minor,1,07/21/15,73,970,0.46,NA,NA,0.49,0.231,5.33,7.67,0.307,134,18.1,5.8,8.1,Lowland,3,2,5,4,FALSE,TRUE,FALSE,FALSE,TRUE,NA,60,NA,NA,10,25,NA,5,41.78,6.109,NA
546008_2015,Myriophyllum spicatum,2,07/21/15,73,970,0.46,NA,NA,0.49,0.231,5.33,7.67,0.307,134,18.1,5.8,8.1,Lowland,3,2,5,4,FALSE,TRUE,FALSE,FALSE,TRUE,NA,60,NA,NA,10,25,NA,5,41.78,6.109,NA
546008_2015,Potamogeton crispus,1,07/21/15,73,970,0.46,NA,NA,0.49,0.231,5.33,7.67,0.307,134,18.1,5.8,8.1,Lowland,3,2,5,4,FALSE,TRUE,FALSE,FALSE,TRUE,NA,60,NA,NA,10,25,NA,5,41.78,6.109,NA
547104_2015,Callitriche platycarpa,3,07/10/15,24,726,1.3,NA,NA,0.12,0.046,3.02,7.99,0.295,80,16.1,3.6,17.4,NA,3,1,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,NA,NA,5,29.72,8.689,NA
547104_2015,Sparganium emersum,1,07/10/15,24,726,1.3,NA,NA,0.12,0.046,3.02,7.99,0.295,80,16.1,3.6,17.4,NA,3,1,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,NA,NA,5,29.72,8.689,NA
547803_2015,Elodea canadensis,4,07/08/15,25,520,0.37,NA,NA,0.05,0.023,4.04,7.93,0.039,42,15.7,4.2,3.6,NA,3,2,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,99,NA,NA,1,NA,NA,NA,41.75,12.628,1.389999986
547803_2015,Sparganium emersum,1,07/08/15,25,520,0.37,NA,NA,0.05,0.023,4.04,7.93,0.039,42,15.7,4.2,3.6,NA,3,2,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,99,NA,NA,1,NA,NA,NA,41.75,12.628,1.389999986
547803_2015,Myosotis scorpioides,1,07/08/15,25,520,0.37,NA,NA,0.05,0.023,4.04,7.93,0.039,42,15.7,4.2,3.6,NA,3,2,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,99,NA,NA,1,NA,NA,NA,41.75,12.628,1.389999986
547803_2015,Potamogeton berchtoldii,3,07/08/15,25,520,0.37,NA,NA,0.05,0.023,4.04,7.93,0.039,42,15.7,4.2,3.6,NA,3,2,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,99,NA,NA,1,NA,NA,NA,41.75,12.628,1.389999986
547803_2015,Nasturtium officinale,1,07/08/15,25,520,0.37,NA,NA,0.05,0.023,4.04,7.93,0.039,42,15.7,4.2,3.6,NA,3,2,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,99,NA,NA,1,NA,NA,NA,41.75,12.628,1.389999986
547803_2015,Potamogeton crispus,4,07/08/15,25,520,0.37,NA,NA,0.05,0.023,4.04,7.93,0.039,42,15.7,4.2,3.6,NA,3,2,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,99,NA,NA,1,NA,NA,NA,41.75,12.628,1.389999986
547803_2015,Berula erecta,2,07/08/15,25,520,0.37,NA,NA,0.05,0.023,4.04,7.93,0.039,42,15.7,4.2,3.6,NA,3,2,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,99,NA,NA,1,NA,NA,NA,41.75,12.628,1.389999986
547803_2015,Elodea nuttallii,3,07/08/15,25,520,0.37,NA,NA,0.05,0.023,4.04,7.93,0.039,42,15.7,4.2,3.6,NA,3,2,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,99,NA,NA,1,NA,NA,NA,41.75,12.628,1.389999986
547803_2015,Iris pseudacorus,1,07/08/15,25,520,0.37,NA,NA,0.05,0.023,4.04,7.93,0.039,42,15.7,4.2,3.6,NA,3,2,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,99,NA,NA,1,NA,NA,NA,41.75,12.628,1.389999986
547803_2015,Callitriche platycarpa,1,07/08/15,25,520,0.37,NA,NA,0.05,0.023,4.04,7.93,0.039,42,15.7,4.2,3.6,NA,3,2,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,99,NA,NA,1,NA,NA,NA,41.75,12.628,1.389999986
547803_2015,Lemna minor,3,07/08/15,25,520,0.37,NA,NA,0.05,0.023,4.04,7.93,0.039,42,15.7,4.2,3.6,NA,3,2,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,99,NA,NA,1,NA,NA,NA,41.75,12.628,1.389999986
547906_2015,Myosotis scorpioides,3,07/02/15,23,460,0.2,NA,NA,0.05,0.025,3.88,7.79,0.068,32,17.4,4,3,Lowland,3,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,NA,5,NA,NA,NA,NA,45.93,7.068,2.5
547906_2015,Nasturtium officinale,3,07/02/15,23,460,0.2,NA,NA,0.05,0.025,3.88,7.79,0.068,32,17.4,4,3,Lowland,3,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,NA,5,NA,NA,NA,NA,45.93,7.068,2.5
547906_2015,Callitriche platycarpa,3,07/02/15,23,460,0.2,NA,NA,0.05,0.025,3.88,7.79,0.068,32,17.4,4,3,Lowland,3,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,NA,5,NA,NA,NA,NA,45.93,7.068,2.5
547906_2015,Lemna minor,3,07/02/15,23,460,0.2,NA,NA,0.05,0.025,3.88,7.79,0.068,32,17.4,4,3,Lowland,3,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,NA,5,NA,NA,NA,NA,45.93,7.068,2.5
547906_2015,Berula erecta,2,07/02/15,23,460,0.2,NA,NA,0.05,0.025,3.88,7.79,0.068,32,17.4,4,3,Lowland,3,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,NA,5,NA,NA,NA,NA,45.93,7.068,2.5
548005_2015,Elodea canadensis,1,07/10/15,24,486,NA,NA,NA,0.05,0.02,3.37,7.95,0.053,45,14.2,3.7,4.4,Lowland,4,2,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,2,NA,NA,NA,NA,3,35.54499817,16.704,NA
548005_2015,Potamogeton berchtoldii,1,07/10/15,24,486,NA,NA,NA,0.05,0.02,3.37,7.95,0.053,45,14.2,3.7,4.4,Lowland,4,2,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,2,NA,NA,NA,NA,3,35.54499817,16.704,NA
548005_2015,Potamogeton crispus,1,07/10/15,24,486,NA,NA,NA,0.05,0.02,3.37,7.95,0.053,45,14.2,3.7,4.4,Lowland,4,2,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,2,NA,NA,NA,NA,3,35.54499817,16.704,NA
548005_2015,Sparganium emersum,1,07/10/15,24,486,NA,NA,NA,0.05,0.02,3.37,7.95,0.053,45,14.2,3.7,4.4,Lowland,4,2,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,2,NA,NA,NA,NA,3,35.54499817,16.704,NA
548200_2015,Callitriche brutia,2,07/10/15,46,580,0.44,NA,NA,0.57,0.056,2.43,7.6,0.102,58,16.6,3.4,4.5,NA,4,2,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,80,5,15,NA,NA,NA,NA,30.69,21.253,NA
548200_2015,Callitriche platycarpa,3,07/10/15,46,580,0.44,NA,NA,0.57,0.056,2.43,7.6,0.102,58,16.6,3.4,4.5,NA,4,2,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,80,5,15,NA,NA,NA,NA,30.69,21.253,NA
548200_2015,Nitella flexilis,1,07/10/15,46,580,0.44,NA,NA,0.57,0.056,2.43,7.6,0.102,58,16.6,3.4,4.5,NA,4,2,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,80,5,15,NA,NA,NA,NA,30.69,21.253,NA
548200_2015,Potamogeton berchtoldii,1,07/10/15,46,580,0.44,NA,NA,0.57,0.056,2.43,7.6,0.102,58,16.6,3.4,4.5,NA,4,2,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,80,5,15,NA,NA,NA,NA,30.69,21.253,NA
548686_2015,Elodea canadensis,2,07/01/15,24,440,0.49,NA,NA,0.05,0.032,6.09,8.05,0.096,36,14.9,5.9,3.1,Lowland,3,2,2,4,FALSE,TRUE,FALSE,FALSE,FALSE,NA,70,5,NA,10,10,5,NA,33.91,10.859,NA
548686_2015,Berula erecta,3,07/01/15,24,440,0.49,NA,NA,0.05,0.032,6.09,8.05,0.096,36,14.9,5.9,3.1,Lowland,3,2,2,4,FALSE,TRUE,FALSE,FALSE,FALSE,NA,70,5,NA,10,10,5,NA,33.91,10.859,NA
548716_2015,Berula erecta,2,07/02/15,30,490,0.082,NA,NA,0.05,0.035,5.78,7.49,0.063,45,15.4,5.6,2.8,NA,2,1,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,50,NA,NA,NA,NA,NA,50,55.89,3.777,NA
548716_2015,Myosotis scorpioides,2,07/02/15,30,490,0.082,NA,NA,0.05,0.035,5.78,7.49,0.063,45,15.4,5.6,2.8,NA,2,1,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,50,NA,NA,NA,NA,NA,50,55.89,3.777,NA
549708_2015,Callitriche platycarpa,3,07/06/15,77,945,0.3,NA,NA,0.061,0.051,4.34,7.45,0.484,113,20,5,6.7,Lowland,3,1,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,20,NA,75,5,NA,NA,NA,27.46,8.883,NA
549708_2015,Elodea canadensis,3,07/06/15,77,945,0.3,NA,NA,0.061,0.051,4.34,7.45,0.484,113,20,5,6.7,Lowland,3,1,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,20,NA,75,5,NA,NA,NA,27.46,8.883,NA
549708_2015,Elodea nuttallii,3,07/06/15,77,945,0.3,NA,NA,0.061,0.051,4.34,7.45,0.484,113,20,5,6.7,Lowland,3,1,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,20,NA,75,5,NA,NA,NA,27.46,8.883,NA
549708_2015,Myriophyllum spicatum,3,07/06/15,77,945,0.3,NA,NA,0.061,0.051,4.34,7.45,0.484,113,20,5,6.7,Lowland,3,1,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,20,NA,75,5,NA,NA,NA,27.46,8.883,NA
549708_2015,Potamogeton berchtoldii,3,07/06/15,77,945,0.3,NA,NA,0.061,0.051,4.34,7.45,0.484,113,20,5,6.7,Lowland,3,1,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,20,NA,75,5,NA,NA,NA,27.46,8.883,NA
549708_2015,Potamogeton crispus,1,07/06/15,77,945,0.3,NA,NA,0.061,0.051,4.34,7.45,0.484,113,20,5,6.7,Lowland,3,1,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,20,NA,75,5,NA,NA,NA,27.46,8.883,NA
549708_2015,Spirodela polyrhiza,1,07/06/15,77,945,0.3,NA,NA,0.061,0.051,4.34,7.45,0.484,113,20,5,6.7,Lowland,3,1,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,20,NA,75,5,NA,NA,NA,27.46,8.883,NA
549782_2010,Potamogeton berchtoldii,1,08/22/10,NA,2050,NA,NA,NA,NA,NA,NA,7.88,NA,NA,21.8,NA,NA,Lowland,3,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,50,50,NA,NA,0,0,NA,NA,22.7,8.85,4.840000153
549782_2010,Eleocharis palustris,1,08/22/10,NA,2050,NA,NA,NA,NA,NA,NA,7.88,NA,NA,21.8,NA,NA,Lowland,3,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,50,50,NA,NA,0,0,NA,NA,22.7,8.85,4.840000153
549782_2010,Veronica beccabunga,3,08/22/10,NA,2050,NA,NA,NA,NA,NA,NA,7.88,NA,NA,21.8,NA,NA,Lowland,3,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,50,50,NA,NA,0,0,NA,NA,22.7,8.85,4.840000153
549812_2019,Veronica beccabunga,2,07/19/19,75,1030,3.1,NA,NA,0.27,0.02,0.73,7.3,0.028,300,13.8,2,13.1,Lowland,1,1,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,30.58,4.389,NA
549812_2019,Iris pseudacorus,1,07/19/19,75,1030,3.1,NA,NA,0.27,0.02,0.73,7.3,0.028,300,13.8,2,13.1,Lowland,1,1,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,30.58,4.389,NA
549812_2019,Nasturtium officinale,3,07/19/19,75,1030,3.1,NA,NA,0.27,0.02,0.73,7.3,0.028,300,13.8,2,13.1,Lowland,1,1,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,30.58,4.389,NA
549812_2019,Myosotis scorpioides,3,07/19/19,75,1030,3.1,NA,NA,0.27,0.02,0.73,7.3,0.028,300,13.8,2,13.1,Lowland,1,1,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,30.58,4.389,NA
549939_2015,Veronica beccabunga,1,09/09/15,NA,505,NA,NA,NA,NA,NA,NA,7.27,NA,NA,13.4,NA,NA,Lowland,2,1,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,90,1,5,4,NA,NA,NA,35.67,4.399,2.420000076
549940_2013,Berula erecta,3,07/08/13,33,860,0.11,NA,NA,0.19,0.172,17.4,8,0.415,55,13.8,18,8,NA,2,1,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,15,5,NA,40,40,NA,NA,74.81,4.847,4.179999828
549940_2013,Berula erecta,1,07/08/13,33,860,0.11,NA,NA,0.19,0.172,17.4,8,0.415,55,13.8,18,8,NA,2,1,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,15,5,NA,40,40,NA,NA,74.81,4.847,4.179999828
549940_2013,Iris pseudacorus,1,07/08/13,33,860,0.11,NA,NA,0.19,0.172,17.4,8,0.415,55,13.8,18,8,NA,2,1,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,15,5,NA,40,40,NA,NA,74.81,4.847,4.179999828
549964_2015,Alisma plantago-aquatica,3,09/10/15,28,761,3,NA,NA,0.39,0.043,0.549,7.3,0.098,133,14.6,1.8,8.4,Lowland,3,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,16.05500031,15.285,NA
549964_2015,Berula erecta,1,09/10/15,28,761,3,NA,NA,0.39,0.043,0.549,7.3,0.098,133,14.6,1.8,8.4,Lowland,3,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,16.05500031,15.285,NA
549964_2015,Sagittaria sagittifolia,1,09/10/15,28,761,3,NA,NA,0.39,0.043,0.549,7.3,0.098,133,14.6,1.8,8.4,Lowland,3,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,16.05500031,15.285,NA
549964_2015,Sparganium emersum,3,09/10/15,28,761,3,NA,NA,0.39,0.043,0.549,7.3,0.098,133,14.6,1.8,8.4,Lowland,3,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,16.05500031,15.285,NA
549964_2015,Veronica beccabunga,1,09/10/15,28,761,3,NA,NA,0.39,0.043,0.549,7.3,0.098,133,14.6,1.8,8.4,Lowland,3,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,16.05500031,15.285,NA
549964_2015,Callitriche platycarpa,3,09/10/15,28,761,3,NA,NA,0.39,0.043,0.549,7.3,0.098,133,14.6,1.8,8.4,Lowland,3,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,16.05500031,15.285,NA
549964_2015,Elodea canadensis,4,09/10/15,28,761,3,NA,NA,0.39,0.043,0.549,7.3,0.098,133,14.6,1.8,8.4,Lowland,3,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,16.05500031,15.285,NA
549964_2015,Elodea nuttallii,4,09/10/15,28,761,3,NA,NA,0.39,0.043,0.549,7.3,0.098,133,14.6,1.8,8.4,Lowland,3,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,16.05500031,15.285,NA
549964_2015,Lemna minor,3,09/10/15,28,761,3,NA,NA,0.39,0.043,0.549,7.3,0.098,133,14.6,1.8,8.4,Lowland,3,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,16.05500031,15.285,NA
549964_2015,Myosotis scorpioides,3,09/10/15,28,761,3,NA,NA,0.39,0.043,0.549,7.3,0.098,133,14.6,1.8,8.4,Lowland,3,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,16.05500031,15.285,NA
549964_2015,Potamogeton alpinus,3,09/10/15,28,761,3,NA,NA,0.39,0.043,0.549,7.3,0.098,133,14.6,1.8,8.4,Lowland,3,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,16.05500031,15.285,NA
549964_2015,Potamogeton trichoides,1,09/10/15,28,761,3,NA,NA,0.39,0.043,0.549,7.3,0.098,133,14.6,1.8,8.4,Lowland,3,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,16.05500031,15.285,NA
549964_2015,Ranunculus peltatus,3,09/10/15,28,761,3,NA,NA,0.39,0.043,0.549,7.3,0.098,133,14.6,1.8,8.4,Lowland,3,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,16.05500031,15.285,NA
550103_2017,Ranunculus penicillatus,2,07/10/17,21,330,1.3,NA,NA,0.06,0.02,1.5,7.7,0.032,40,16.9,1.8,5.6,Lowland,2,1,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,25,NA,NA,75,NA,NA,NA,28.01,9.13,2.880000114
550103_2017,Sparganium emersum,1,07/10/17,21,330,1.3,NA,NA,0.06,0.02,1.5,7.7,0.032,40,16.9,1.8,5.6,Lowland,2,1,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,25,NA,NA,75,NA,NA,NA,28.01,9.13,2.880000114
550103_2017,Lemna minor,2,07/10/17,21,330,1.3,NA,NA,0.06,0.02,1.5,7.7,0.032,40,16.9,1.8,5.6,Lowland,2,1,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,25,NA,NA,75,NA,NA,NA,28.01,9.13,2.880000114
550231_2015,Callitriche obtusangula,3,07/08/15,35,775,0.025,NA,NA,0.05,0.079,13.1,7.87,0.274,75,17.1,13,9.2,Lowland,1,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,60.64,2.777,NA
550231_2015,Nasturtium officinale,2,07/08/15,35,775,0.025,NA,NA,0.05,0.079,13.1,7.87,0.274,75,17.1,13,9.2,Lowland,1,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,60.64,2.777,NA
550243_2012,Alisma plantago-aquatica,1,08/03/12,16.4,600,15,2.7,NA,0.06,0.02,0.3,7.6,0.22,61.9,11.2,1.8,28.4,Lowland,3,1,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,15,85,NA,NA,NA,NA,NA,NA,44.24,7.293,0.959999979
550243_2012,Sparganium erectum,2,08/03/12,16.4,600,15,2.7,NA,0.06,0.02,0.3,7.6,0.22,61.9,11.2,1.8,28.4,Lowland,3,1,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,15,85,NA,NA,NA,NA,NA,NA,44.24,7.293,0.959999979
550243_2012,Berula erecta,4,08/03/12,16.4,600,15,2.7,NA,0.06,0.02,0.3,7.6,0.22,61.9,11.2,1.8,28.4,Lowland,3,1,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,15,85,NA,NA,NA,NA,NA,NA,44.24,7.293,0.959999979
550243_2012,Glyceria fluitans,2,08/03/12,16.4,600,15,2.7,NA,0.06,0.02,0.3,7.6,0.22,61.9,11.2,1.8,28.4,Lowland,3,1,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,15,85,NA,NA,NA,NA,NA,NA,44.24,7.293,0.959999979
550243_2012,Iris pseudacorus,2,08/03/12,16.4,600,15,2.7,NA,0.06,0.02,0.3,7.6,0.22,61.9,11.2,1.8,28.4,Lowland,3,1,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,15,85,NA,NA,NA,NA,NA,NA,44.24,7.293,0.959999979
550255_2013,Berula erecta,4,08/01/13,35,660,0.56,NA,NA,0.075,0.02,0.8,7.8,0.1,105,15.1,1,3,Lowland,3,1,4,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,30,10,NA,30,NA,NA,30,39.95,5.148,NA
550255_2013,Callitriche platycarpa,3,08/01/13,35,660,0.56,NA,NA,0.075,0.02,0.8,7.8,0.1,105,15.1,1,3,Lowland,3,1,4,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,30,10,NA,30,NA,NA,30,39.95,5.148,NA
550255_2013,Elodea canadensis,4,08/01/13,35,660,0.56,NA,NA,0.075,0.02,0.8,7.8,0.1,105,15.1,1,3,Lowland,3,1,4,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,30,10,NA,30,NA,NA,30,39.95,5.148,NA
550309_2017,Butomus umbellatus,2,08/10/17,36,634,0.59,NA,NA,0.05,0.02,1.2,7.47,0.094,38,17.9,1.9,7.1,Lowland,4,2,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,34.09500122,26.735,0.143000007
550309_2017,Sparganium emersum,4,08/10/17,36,634,0.59,NA,NA,0.05,0.02,1.2,7.47,0.094,38,17.9,1.9,7.1,Lowland,4,2,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,34.09500122,26.735,0.143000007
550309_2017,Veronica anagallis-aquatica,1,08/10/17,36,634,0.59,NA,NA,0.05,0.02,1.2,7.47,0.094,38,17.9,1.9,7.1,Lowland,4,2,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,34.09500122,26.735,0.143000007
550309_2017,Alisma lanceolatum,1,08/10/17,36,634,0.59,NA,NA,0.05,0.02,1.2,7.47,0.094,38,17.9,1.9,7.1,Lowland,4,2,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,34.09500122,26.735,0.143000007
550309_2017,Nitella flexilis,2,08/10/17,36,634,0.59,NA,NA,0.05,0.02,1.2,7.47,0.094,38,17.9,1.9,7.1,Lowland,4,2,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,34.09500122,26.735,0.143000007
550309_2017,Sagittaria sagittifolia,4,08/10/17,36,634,0.59,NA,NA,0.05,0.02,1.2,7.47,0.094,38,17.9,1.9,7.1,Lowland,4,2,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,34.09500122,26.735,0.143000007
550309_2017,Lemna minor,1,08/10/17,36,634,0.59,NA,NA,0.05,0.02,1.2,7.47,0.094,38,17.9,1.9,7.1,Lowland,4,2,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,34.09500122,26.735,0.143000007
550309_2017,Potamogeton natans,3,08/10/17,36,634,0.59,NA,NA,0.05,0.02,1.2,7.47,0.094,38,17.9,1.9,7.1,Lowland,4,2,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,34.09500122,26.735,0.143000007
550309_2017,Berula erecta,2,08/10/17,36,634,0.59,NA,NA,0.05,0.02,1.2,7.47,0.094,38,17.9,1.9,7.1,Lowland,4,2,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,34.09500122,26.735,0.143000007
